timestamp,ROI,Token Price,Trade Volume
1577402327000,1.0,147.1027698191982,0.00
1577488582000,1.0,147.1027698191982,0.00
1577573599000,1.0,147.1027698191982,0.00
1577659927000,1.0,147.1027698191982,0.00
1577746179000,1.0,147.1027698191982,0.00
1577832303000,1.0,147.1027698191982,0.00
1577918935000,1.0,147.1027698191982,0.00
1577997589000,1.0,147.1027698191982,0.00
1578063677000,1.0,147.1027698191982,0.00
1578129566000,1.0,147.1027698191982,0.00
1578195701000,1.0,147.1027698191982,0.00
1578261907000,1.0,147.1027698191982,0.00
1578327837000,1.0,147.1027698191982,0.00
1578393679000,1.0,147.1027698191982,0.00
1578459841000,1.0,147.1027698191982,0.00
1578526345000,1.0,147.1027698191982,0.00
1578592894000,1.0,147.1027698191982,0.00
1578658814000,1.0,147.1027698191982,0.00
1578724741000,1.0,147.1027698191982,0.00
1578790822000,1.0,147.1027698191982,0.00
1578857025000,1.0,147.1027698191982,0.00
1578923015000,1.0,147.1027698191982,0.00
1578989540000,1.0,147.1027698191982,0.00
1579055596000,1.0,147.1027698191982,0.00
1579122050000,1.0,147.1027698191982,0.00
1579188604000,1.0,147.1027698191982,0.00
1579254375000,1.0,147.1027698191982,0.00
1579320115000,1.0000000003208198,147.10270698896136,0.00
1579386588000,1.0,147.10270698896136,0.00
1579453251000,1.0,147.10270698896136,0.00
1579518909000,1.0,147.10270698896136,0.00
1579584998000,1.0,147.10270698896136,0.00
1579650516000,1.0,147.10270698896136,0.00
1579717286000,1.0,147.10270698896136,0.00
1579783170000,1.0,147.10270698896136,0.00
1579848954000,1.0,147.10270698896136,0.00
1579915579000,1.0,147.10270698896136,0.00
1579982233000,1.0,147.10270698896136,0.00
1580049245000,1.0,147.10270698896136,0.00
1580114658000,1.0,147.10270698896136,0.00
1580180893000,1.0,147.10270698896136,0.00
1580247630000,1.0,147.10270698896136,0.00
1580313366000,1.0,147.10270698896136,0.00
1580380051000,1.0,147.10270698896136,0.00
1580446477000,1.0,147.10270698896136,0.00
1580512997000,1.0,147.10270698896136,0.00
1580579921000,1.0,147.10270698896136,0.00
1580645575000,1.0,147.10270698896136,0.00
1580711822000,1.0,147.10270698896136,0.00
1580778615000,1.0,147.10270698896136,0.00
1580844182000,1.0,147.10270698896136,0.00
1580910496000,1.0000065814814474,145.81659933629632,0.03
1580977343000,1.0,145.81659933629632,0.00
1581043789000,1.0,145.81659933629632,0.00
1581110121000,1.0,145.81659933629632,0.00
1581177428000,1.0,145.81659933629632,0.00
1581243665000,1.0001648241214294,183.96824779698196,0.63
1581310184000,1.0,183.96824779698196,0.00
1581375300000,1.0,183.96824779698196,0.00
1581441429000,1.0,183.96824779698196,0.00
1581508790000,1.0,183.96824779698196,0.00
1581574720000,1.0001486999556135,226.6059680305875,0.51
1581641265000,1.0,226.6059680305875,0.00
1581707956000,1.0,226.6059680305875,0.00
1581774043000,1.0,226.6059680305875,0.00
1581841298000,1.0,226.6059680305875,0.00
1581907086000,1.0,226.6059680305875,0.00
1581973926000,1.0,226.6059680305875,0.00
1582040665000,1.0,226.6059680305875,0.00
1582106715000,1.0,226.6059680305875,0.00
1582173039000,1.0,226.6059680305875,0.00
1582240159000,1.0,226.6059680305875,0.00
1582306851000,1.0,226.6059680305875,0.00
1582372667000,1.0,226.6059680305875,0.00
1582439543000,1.0,226.6059680305875,0.00
1582505376000,1.0,226.6059680305875,0.00
1582571821000,1.0,226.6059680305875,0.00
1582638796000,1.0,226.6059680305875,0.00
1582705647000,1.0,226.6059680305875,0.00
1582771019000,1.0,226.6059680305875,0.00
1582837876000,1.0,226.6059680305875,0.00
1582904573000,1.0,226.6059680305875,0.00
1582970808000,1.0,226.6059680305875,0.00
1583036689000,1.0,226.6059680305875,0.00
1583103301000,1.0,226.6059680305875,0.00
1583168974000,1.0,226.6059680305875,0.00
1583235956000,1.0,226.6059680305875,0.00
1583302077000,1.0,226.6059680305875,0.00
1583368317000,1.0,226.6059680305875,0.00
1583435384000,1.0,226.6059680305875,0.00
1583502285000,1.0,226.6059680305875,0.00
1583567810000,1.0,226.6059680305875,0.00
1583633541000,1.0,226.6059680305875,0.00
1583699841000,1.0,226.6059680305875,0.00
1583767163000,1.0,226.6059680305875,0.00
1583833348000,1.0,226.6059680305875,0.00
1583900197000,1.0,226.6059680305875,0.00
1583966404000,1.0,226.6059680305875,0.00
1584033400000,1.0002254459175424,166.55102990771198,0.77
1584100621000,1.0001275594411954,139.46914101293268,0.50
1584168330000,1.0,139.46914101293268,0.00
1584234522000,1.0,139.46914101293268,0.00
1584300469000,1.0,139.46914101293268,0.00
1584367227000,1.0001340804694798,116.18828840263203,0.56
1584434720000,1.0,116.18828840263203,0.00
1584500082000,1.0,116.18828840263203,0.00
1584566455000,1.0,116.18828840263203,0.00
1584632903000,1.0,116.18828840263203,0.00
1584699859000,1.0,116.18828840263203,0.00
1584766483000,1.0,116.18828840263203,0.00
1584833664000,1.0,116.18828840263203,0.00
1584902413000,1.0,116.18828840263203,0.00
1584970249000,1.0,116.18828840263203,0.00
1585036977000,1.0,116.18828840263203,0.00
1585105600000,1.0,116.18828840263203,0.00
1585173391000,1.0,116.18828840263203,0.00
1585239172000,1.0,116.18828840263203,0.00
1585306138000,1.0,116.18828840263203,0.00
1585372283000,1.0,116.18828840263203,0.00
1585438491000,1.0,116.18828840263203,0.00
1585504149000,1.0,116.18828840263203,0.00
1585571105000,1.0,116.18828840263203,0.00
