provider,eth
​0xA7B21443727954016d0eAaE236bf9659Eb0AC1aD,24.03
​0xef764BAC8a438E7E498c2E5fcCf0f174c3E3F8dB,3.59
​0x6a983E653d6D7C81fbd29Dd7cc638b6F36242d08,1.64
​0xB9d800cf1E46EeB00cD1C15a887a2C2E049C30eb,0.68
​0x2FEF0A75D323caA13612447e8e2Dc5AB2C8B2676,0.61
​0xAc75b73394C329376c214663D92156AfA864a77f,0.60
​0x395d48020EF5e29168706e16258db6c6c4D7d317,0.59
​0xad6A9C30A73705D218AF12D71e0E885ff2Da4094,0.57
​0x312bb0FD25fea8Fd6da8FAb80c36152975833a55,0.54
​0x5668EAd1eDB8E2a4d724C8fb9cB5fFEabEB422dc,0.47
Other,0.10
